A1CF	0.5490001239152535	0.14982018014275228
A2BP1---Cluster1	0.05870035612340582	0.04283795886795197
A2M	0.7711405971459908	0.06399604987648938
A2ML1---Cluster1	0.6281429828475927	0.10567800510758263
A4GALT---Cluster1	0.04103060745822544	0.006823423344908352
A4GALT---Cluster2	0.5238623707381058	0.094462601136964
A4GNT	0.631741716010084	0.09622477047544657
AAAS---Cluster1	0.010964548954248867	0.0023280646915119114
AAAS---Cluster2	0.1703033612838254	0.03352136840992032
AACS	0.015151660556621425	0.0029637391852446976
AADAC	0.9824885373691701	0.003456794150563454
AADACL2	0.8806296071247859	0.03396170387099391
AADAT---Cluster1	0.007933917607418638	0.0014311359944025079
AADAT---Cluster2	0.015153310486654288	0.004825771472763035
AAGAB	0.8700779283188196	0.019164892837463823
AAK1	0.028611726873420038	0.004381589821998627
AAMP	0.8522720450311624	0.032619230432722864
AARS---Cluster1	0.03346377722052126	0.0071576960343039415
AARS---Cluster2	0.9384070292956601	0.01893597641698084
AASDH	0.012486218416737162	0.0013028774939060565
AASDHPPT	0.01201378435487975	0.0018331271301631664
AASS	0.934377464536993	0.015513957763718628
AATF	0.011230214270072461	0.004263873730424382
AATK---Cluster1	0.5603456969212214	0.07380249800000815
AATK---Cluster2	0.015293447319096501	0.0029707427657119237
ABAT---Cluster1	0.012815642110029815	0.003199944508508284
ABAT---Cluster2	0.03583526938249024	0.025744994290946083
ABCA1	0.004263242280546194	0.0005275542916500746
ABCA17P	0.06314848746960093	0.02560407510210923
ABCA2---Cluster1	0.01667154907616724	0.0018691227561816132
ABCA2---Cluster2	0.0214825465019131	0.0049515125375919145
ABCA4	0.9499884954714315	0.013910952697238518
ABCA5---Cluster1	0.08471715319122859	0.014909681158932079
ABCA5---Cluster2	0.007415775312030168	0.0006972803701728167
ABCA6	0.3514506889302625	0.10139807805644892
ABCA7---Cluster1	0.007587900999948638	0.0007161153038535888
ABCA8	0.8554311389947111	0.05495442172486613
ABCA9	0.7943215904890444	0.053041982339908283
ABCB10	0.02287564243999489	0.0014199247923227455
ABCB11---Cluster1	0.8810305099106495	0.053738565897691444
ABCB11---Cluster2	0.9607111495211359	0.01956858221484172
ABCB5---Cluster1	0.9106430484432397	0.02987114804986145
ABCB6	0.04474779200952056	0.007293803336113706
